country,dataDate,confirmed
Algeria,2020-02-14,0
Algeria,2020-02-15,0
Algeria,2020-02-16,0
Algeria,2020-02-17,0
Algeria,2020-02-18,0
Algeria,2020-02-19,0
Algeria,2020-02-20,0
Algeria,2020-02-21,0
Algeria,2020-02-22,0
Algeria,2020-02-23,0
Algeria,2020-02-24,0
Algeria,2020-02-25,1
Algeria,2020-02-26,1
Algeria,2020-02-27,1
Algeria,2020-02-28,1
Algeria,2020-02-29,1
Algeria,2020-03-01,1
Algeria,2020-03-02,3
Algeria,2020-03-03,5
Algeria,2020-03-04,12
Algeria,2020-03-05,12
Algeria,2020-03-06,17
Algeria,2020-03-07,17
Algeria,2020-03-08,19
Algeria,2020-03-09,20
Algeria,2020-03-10,20
Algeria,2020-03-11,20
Algeria,2020-03-12,24
Algeria,2020-03-13,26
Algeria,2020-03-14,37
Algeria,2020-03-15,48
Algeria,2020-03-16,54
Algeria,2020-03-17,60
Algeria,2020-03-18,74
Algeria,2020-03-19,87
Algeria,2020-03-20,90
Algeria,2020-03-21,139
Algeria,2020-03-22,201
Algeria,2020-03-23,230
Algeria,2020-03-24,264
Algeria,2020-03-25,302
Algeria,2020-03-26,367
Algeria,2020-03-27,409
Algeria,2020-03-28,454
Algeria,2020-03-29,511
Algeria,2020-03-30,584
Algeria,2020-03-31,716
Algeria,2020-04-01,847
Algeria,2020-04-02,986
Algeria,2020-04-03,1171
Algeria,2020-04-04,1251
Algeria,2020-04-05,1320
Algeria,2020-04-06,1423
Algeria,2020-04-07,1468
Algeria,2020-04-08,1572
Algeria,2020-04-09,1666
Algeria,2020-04-10,1761
Algeria,2020-04-11,1825
Algeria,2020-04-12,1914
Algeria,2020-04-13,1983
Algeria,2020-04-14,2070
Algeria,2020-04-15,2160
Algeria,2020-04-16,2268
Algeria,2020-04-17,2418
Algeria,2020-04-18,2534
Algeria,2020-04-19,2629
Algeria,2020-04-20,2718
Algeria,2020-04-21,2811
Algeria,2020-04-22,2910
Algeria,2020-04-23,3007
Algeria,2020-04-24,3127
Algeria,2020-04-25,3256
Algeria,2020-04-26,3382
Algeria,2020-04-27,3517
Algeria,2020-04-28,3649
Algeria,2020-04-29,3848
Algeria,2020-04-30,4006
Algeria,2020-05-01,4154
Algeria,2020-05-02,4295
Algeria,2020-05-03,4474
Algeria,2020-05-04,4648
Algeria,2020-05-05,4838
Algeria,2020-05-06,4997
Algeria,2020-05-07,5182
Algeria,2020-05-08,5369
Algeria,2020-05-09,5558
Algeria,2020-05-10,5723
Algeria,2020-05-11,5891
Algeria,2020-05-12,6067
Algeria,2020-05-13,6253
Algeria,2020-05-14,6442
Algeria,2020-05-15,6629
Algeria,2020-05-16,6821
Algeria,2020-05-17,7019
Algeria,2020-05-18,7201
Algeria,2020-05-19,7377
Algeria,2020-05-20,7542
Algeria,2020-05-21,7728
Algeria,2020-05-22,7918
Algeria,2020-05-23,8113
Algeria,2020-05-24,8306
Algeria,2020-05-25,8503
Algeria,2020-05-26,8697
Algeria,2020-05-27,8857
Algeria,2020-05-28,8997
Algeria,2020-05-29,9134
Algeria,2020-05-30,9267
Algeria,2020-05-31,9394
Algeria,2020-06-01,9513
Algeria,2020-06-02,9626
Algeria,2020-06-03,9733
Algeria,2020-06-04,9831
Algeria,2020-06-05,9935
Algeria,2020-06-06,10050
Algeria,2020-06-07,10154
Algeria,2020-06-08,10265
Algeria,2020-06-09,10382
Algeria,2020-06-10,10484
Algeria,2020-06-11,10589
Algeria,2020-06-12,10698
Algeria,2020-06-13,10810
Algeria,2020-06-14,10919
Algeria,2020-06-15,11031
Algeria,2020-06-16,11147
Algeria,2020-06-17,11268
Algeria,2020-06-18,11385
Algeria,2020-06-19,11504
Algeria,2020-06-20,11631
Algeria,2020-06-21,11771
Algeria,2020-06-22,11920
Algeria,2020-06-23,12076
Algeria,2020-06-24,12248
Algeria,2020-06-25,12445
Algeria,2020-06-26,12685
Algeria,2020-06-27,12968
Algeria,2020-06-28,13273
Algeria,2020-06-29,13571
Algeria,2020-06-30,13907
Algeria,2020-07-01,14272
Algeria,2020-07-02,14657
Algeria,2020-07-03,15070
Algeria,2020-07-04,15500
Algeria,2020-07-05,15941
Algeria,2020-07-06,16404
Algeria,2020-07-07,16879
Algeria,2020-07-08,17348
Algeria,2020-07-09,17808
Algeria,2020-07-10,18242
Algeria,2020-07-11,18712
Algeria,2020-07-12,19195
Algeria,2020-07-13,19689
Algeria,2020-07-14,20216
Algeria,2020-07-15,20770
Algeria,2020-07-16,21355
Algeria,2020-07-17,21948
Algeria,2020-07-18,22549
Algeria,2020-07-19,23084
Algeria,2020-07-20,23691
Algeria,2020-07-21,24278
Algeria,2020-07-22,24872
Algeria,2020-07-23,25484
Algeria,2020-07-24,26159
Algeria,2020-07-25,26764
Algeria,2020-07-26,27357
Algeria,2020-07-27,27973
Algeria,2020-07-28,28615
Algeria,2020-07-29,29229
Algeria,2020-07-30,29831
Algeria,2020-07-31,30394
Algeria,2020-08-01,30950
Algeria,2020-08-02,31465
Algeria,2020-08-03,31972
Algeria,2020-08-04,32504
Algeria,2020-08-05,33055
Algeria,2020-08-06,33626
Algeria,2020-08-07,34155
Algeria,2020-08-08,34693
Algeria,2020-08-09,35160
Algeria,2020-08-10,35712
Algeria,2020-08-11,36204
Algeria,2020-08-12,36699
Algeria,2020-08-13,37187
Algeria,2020-08-14,37664
Algeria,2020-08-15,38133
Algeria,2020-08-16,38583
Algeria,2020-08-17,39025
Algeria,2020-08-18,39444
Algeria,2020-08-19,39847
Algeria,2020-08-20,40258
Algeria,2020-08-21,40667
Algeria,2020-08-22,41068
Algeria,2020-08-23,41460
Algeria,2020-08-24,41858
Algeria,2020-08-25,42228
Algeria,2020-08-26,42619
Algeria,2020-08-27,43016
Algeria,2020-08-28,43403
Algeria,2020-08-29,43781
Algeria,2020-08-30,44146
Algeria,2020-08-31,44494
Algeria,2020-09-01,44833
Algeria,2020-09-02,45158
Algeria,2020-09-03,45469
Algeria,2020-09-04,45773
Algeria,2020-09-05,46071
Algeria,2020-09-06,46364
Algeria,2020-09-07,46653
Algeria,2020-09-08,46938
Algeria,2020-09-09,47216
Algeria,2020-09-10,47488
Algeria,2020-09-11,47752
Algeria,2020-09-12,48007
Algeria,2020-09-13,48254
Algeria,2020-09-14,48496
Algeria,2020-09-15,48734
Algeria,2020-09-16,48966
Algeria,2020-09-17,49194
Algeria,2020-09-18,49413
Algeria,2020-09-19,49623
Algeria,2020-09-20,49826
Algeria,2020-09-21,50023
Algeria,2020-09-22,50214
Algeria,2020-09-23,50400
Algeria,2020-09-24,50579
Algeria,2020-09-25,50754
Algeria,2020-09-26,50914
Algeria,2020-09-27,51067
Algeria,2020-09-28,51213
Algeria,2020-09-29,51368
Algeria,2020-09-30,51530
Algeria,2020-10-01,51690
Algeria,2020-10-02,51847
Algeria,2020-10-03,51995
Algeria,2020-10-04,52136
Algeria,2020-10-05,52270
Algeria,2020-10-06,52399
Algeria,2020-10-07,52520
Algeria,2020-10-08,52658
Algeria,2020-10-09,52804
Algeria,2020-10-10,52940
Algeria,2020-10-11,53072
Algeria,2020-10-12,53325
Algeria,2020-10-13,53399
Algeria,2020-10-14,53584
Algeria,2020-10-15,53777
Algeria,2020-10-16,53998
Algeria,2020-10-17,54203
Algeria,2020-10-18,54402
Algeria,2020-10-19,54616
Algeria,2020-10-20,54829
Algeria,2020-10-21,55081
Algeria,2020-10-22,55357
Algeria,2020-10-23,55630
Algeria,2020-10-24,55880
Algeria,2020-10-25,56143
Algeria,2020-10-26,56419
Algeria,2020-10-27,56706
Algeria,2020-10-28,57026
Algeria,2020-10-29,57332
Algeria,2020-10-30,57651
Algeria,2020-10-31,57942
Algeria,2020-11-01,58272
Algeria,2020-11-02,58574
Algeria,2020-11-03,58979
Algeria,2020-11-04,59527
Algeria,2020-11-05,60169
Algeria,2020-11-06,60800
Algeria,2020-11-07,61381
Algeria,2020-11-08,62051
Algeria,2020-11-09,62693
Algeria,2020-11-10,63446
Algeria,2020-11-11,64257
Algeria,2020-11-12,65108
Algeria,2020-11-13,65975
Algeria,2020-11-14,66819
Algeria,2020-11-15,67679
Algeria,2020-11-16,68589
Algeria,2020-11-17,69591
Algeria,2020-11-18,70629
Algeria,2020-11-19,71652
Algeria,2020-11-20,72755
Algeria,2020-11-21,73774
Algeria,2020-11-22,74862
Algeria,2020-11-23,75867
Algeria,2020-11-24,77000
Algeria,2020-11-25,78025
Algeria,2020-11-26,79110
Algeria,2020-11-27,80168
Algeria,2020-11-28,81212
Algeria,2020-11-29,82221
Algeria,2020-11-30,83199
Algeria,2020-12-01,84152
Algeria,2020-12-02,85084
Algeria,2020-12-03,85927
Algeria,2020-12-04,86730
Algeria,2020-12-05,87502
Algeria,2020-12-06,88252
Algeria,2020-12-07,88825
Algeria,2020-12-08,89416
Algeria,2020-12-09,90014
Algeria,2020-12-10,90579
Algeria,2020-12-11,91121
Algeria,2020-12-12,91638
Algeria,2020-12-13,92102
Algeria,2020-12-14,92597
Algeria,2020-12-15,93065
Algeria,2020-12-16,93507
Algeria,2020-12-17,93933
Algeria,2020-12-18,94371
Algeria,2020-12-19,94781
Algeria,2020-12-20,95203
Algeria,2020-12-21,95659
Algeria,2020-12-22,96069
Algeria,2020-12-23,96549
Algeria,2020-12-24,97007
Algeria,2020-12-25,97441
Algeria,2020-12-26,97857
Algeria,2020-12-27,98249
Algeria,2020-12-28,98631
Algeria,2020-12-29,98988
Algeria,2020-12-30,99311
Algeria,2020-12-31,99610
Algeria,2021-01-01,99897
Algeria,2021-01-02,100159
Algeria,2021-01-03,100408
Algeria,2021-01-04,100645
Algeria,2021-01-05,100873
Algeria,2021-01-06,101120
Algeria,2021-01-07,101382
Algeria,2021-01-08,101657
Algeria,2021-01-09,101913
Algeria,2021-01-10,102144
Algeria,2021-01-11,102369
Algeria,2021-01-12,102641
Algeria,2021-01-13,102860
Algeria,2021-01-14,103127
Algeria,2021-01-15,103381
Algeria,2021-01-16,103611
Algeria,2021-01-17,103833
Algeria,2021-01-18,104092
Algeria,2021-01-19,104341
Algeria,2021-01-20,104606
Algeria,2021-01-21,104852
Algeria,2021-01-22,105124
Algeria,2021-01-23,105369
Algeria,2021-01-24,105596
Algeria,2021-01-25,105854
Algeria,2021-01-26,106097
Algeria,2021-01-27,106359
Algeria,2021-01-28,106610
Algeria,2021-01-29,106887
Algeria,2021-01-30,107122
Algeria,2021-01-31,107339
Algeria,2021-02-01,107578
Algeria,2021-02-02,107841
Algeria,2021-02-03,108116
Algeria,2021-02-04,108381
Algeria,2021-02-05,108629
Algeria,2021-02-06,108629
Algeria,2021-02-07,109088
Algeria,2021-02-08,109313
Algeria,2021-02-09,109559
Algeria,2021-02-10,109782
Algeria,2021-02-11,110049
Algeria,2021-02-12,110303
Algeria,2021-02-13,110513
Algeria,2021-02-14,110711
Algeria,2021-02-15,110894
Algeria,2021-02-16,111069
Algeria,2021-02-17,111247
Algeria,2021-02-18,111418
Algeria,2021-02-19,111600
Algeria,2021-02-20,111764
Algeria,2021-02-21,111917
Algeria,2021-02-22,112094
Algeria,2021-02-23,112279
Algeria,2021-02-24,112461
Algeria,2021-02-25,112622
Algeria,2021-02-26,112805
Algeria,2021-02-27,112960
Algeria,2021-02-28,113092
Algeria,2021-03-01,113255
Algeria,2021-03-02,113430
Algeria,2021-03-03,113593
Algeria,2021-03-04,113761
Algeria,2021-03-05,113948
Algeria,2021-03-06,114104
Algeria,2021-03-07,114234
Algeria,2021-03-08,114382
Algeria,2021-03-09,114543
Algeria,2021-03-10,114681
Algeria,2021-03-11,114851
Algeria,2021-03-12,115008
Algeria,2021-03-13,115143
Algeria,2021-03-14,115265
Algeria,2021-03-15,115410
Algeria,2021-03-16,115540
Algeria,2021-03-17,115688
Algeria,2021-03-18,115842
Algeria,2021-03-19,115970
Algeria,2021-03-20,116066
Algeria,2021-03-21,116157
Algeria,2021-03-22,116255
Algeria,2021-03-23,116349
Algeria,2021-03-24,116438
Algeria,2021-03-25,116543
Algeria,2021-03-26,116657
Algeria,2021-03-27,116750
Algeria,2021-03-28,116836
Algeria,2021-03-29,116946
Algeria,2021-03-30,117061
Algeria,2021-03-31,117192
Algeria,2021-04-01,117304
Algeria,2021-04-02,117429
Algeria,2021-04-03,117524
Algeria,2021-04-04,117622
Algeria,2021-04-05,117739
Algeria,2021-04-06,117879
Algeria,2021-04-07,118004
Algeria,2021-04-08,118116
Algeria,2021-04-09,118251
Algeria,2021-04-10,118378
Algeria,2021-04-11,118516
Algeria,2021-04-12,118645
Andorra,2020-01-22,0
Andorra,2020-01-23,0
Andorra,2020-01-24,0
Andorra,2020-01-25,0
Andorra,2020-01-26,0
Andorra,2020-01-27,0
Andorra,2020-01-28,0
Andorra,2020-01-29,0
Andorra,2020-01-30,0
Andorra,2020-01-31,0
Andorra,2020-02-01,0
Andorra,2020-02-02,0
Andorra,2020-02-03,0
Andorra,2020-02-04,0
Andorra,2020-02-05,0
Andorra,2020-02-06,0
Andorra,2020-02-07,0
Andorra,2020-02-08,0
Andorra,2020-02-09,0
Andorra,2020-02-10,0
Andorra,2020-02-11,0
Andorra,2020-02-12,0
Andorra,2020-02-13,0
Andorra,2020-02-14,0
Andorra,2020-02-15,0
Andorra,2020-02-16,0
Andorra,2020-02-17,0
Andorra,2020-02-18,0
Andorra,2020-02-19,0
Andorra,2020-02-20,0
Andorra,2020-02-21,0
Andorra,2020-02-22,0
Andorra,2020-02-23,0
Andorra,2020-02-24,0
Andorra,2020-02-25,0
Andorra,2020-02-26,0
Andorra,2020-02-27,0
Andorra,2020-02-28,0
Andorra,2020-02-29,0
Andorra,2020-03-01,0
Andorra,2020-03-02,1
Andorra,2020-03-03,1
Andorra,2020-03-04,1
Andorra,2020-03-05,1
Andorra,2020-03-06,1
Andorra,2020-03-07,1
Andorra,2020-03-08,1
Andorra,2020-03-09,1
Andorra,2020-03-10,1
Andorra,2020-03-11,1
Andorra,2020-03-12,1
Andorra,2020-03-13,1
Andorra,2020-03-14,1
Andorra,2020-03-15,1
Andorra,2020-03-16,2
Andorra,2020-03-17,39
Andorra,2020-03-18,39
Andorra,2020-03-19,53
Andorra,2020-03-20,75
Andorra,2020-03-21,88
Andorra,2020-03-22,113
Andorra,2020-03-23,133
Andorra,2020-03-24,164
Andorra,2020-03-25,188
Andorra,2020-03-26,224
Andorra,2020-03-27,267
Andorra,2020-03-28,308
Andorra,2020-03-29,334
Andorra,2020-03-30,370
Andorra,2020-03-31,376
Andorra,2020-04-01,390
Andorra,2020-04-02,428
Andorra,2020-04-03,439
Andorra,2020-04-04,466
Andorra,2020-04-05,501
Andorra,2020-04-06,525
Andorra,2020-04-07,545
Andorra,2020-04-08,564
Andorra,2020-04-09,583
Andorra,2020-04-10,601
Andorra,2020-04-11,601
Andorra,2020-04-12,638
Andorra,2020-04-13,646
Andorra,2020-04-14,659
Andorra,2020-04-15,673
Andorra,2020-04-16,673
Andorra,2020-04-17,696
Andorra,2020-04-18,704
Andorra,2020-04-19,713
Andorra,2020-04-20,717
Andorra,2020-04-21,717
Andorra,2020-04-22,723
Andorra,2020-04-23,723
Andorra,2020-04-24,731
Andorra,2020-04-25,738
Andorra,2020-04-26,738
Andorra,2020-04-27,743
Andorra,2020-04-28,743
Andorra,2020-04-29,743
Andorra,2020-04-30,745
Andorra,2020-05-01,745
Andorra,2020-05-02,747
Andorra,2020-05-03,748
Andorra,2020-05-04,750
Andorra,2020-05-05,751
Andorra,2020-05-06,751
Andorra,2020-05-07,752
Andorra,2020-05-08,752
Andorra,2020-05-09,754
Andorra,2020-05-10,755
Andorra,2020-05-11,755
Andorra,2020-05-12,758
Andorra,2020-05-13,760
Andorra,2020-05-14,761
Andorra,2020-05-15,761
Andorra,2020-05-16,761
Andorra,2020-05-17,761
Andorra,2020-05-18,761
Andorra,2020-05-19,761
Andorra,2020-05-20,762
Andorra,2020-05-21,762
Andorra,2020-05-22,762
Andorra,2020-05-23,762
Andorra,2020-05-24,762
Andorra,2020-05-25,763
Andorra,2020-05-26,763
Andorra,2020-05-27,763
Andorra,2020-05-28,763
Andorra,2020-05-29,764
Andorra,2020-05-30,764
Andorra,2020-05-31,764
Andorra,2020-06-01,765
Andorra,2020-06-02,844
Andorra,2020-06-03,851
Andorra,2020-06-04,852
Andorra,2020-06-05,852
Andorra,2020-06-06,852
Andorra,2020-06-07,852
Andorra,2020-06-08,852
Andorra,2020-06-09,852
Andorra,2020-06-10,852
Andorra,2020-06-11,852
Andorra,2020-06-12,853
Andorra,2020-06-13,853
Andorra,2020-06-14,853
Andorra,2020-06-15,853
Andorra,2020-06-16,854
Andorra,2020-06-17,854
Andorra,2020-06-18,855
Andorra,2020-06-19,855
Andorra,2020-06-20,855
Andorra,2020-06-21,855
Andorra,2020-06-22,855
Andorra,2020-06-23,855
Andorra,2020-06-24,855
Andorra,2020-06-25,855
Andorra,2020-06-26,855
Andorra,2020-06-27,855
Andorra,2020-06-28,855
Andorra,2020-06-29,855
Andorra,2020-06-30,855
Andorra,2020-07-01,855
Andorra,2020-07-02,855
Andorra,2020-07-03,855
Andorra,2020-07-04,855
Andorra,2020-07-05,855
Andorra,2020-07-06,855
Andorra,2020-07-07,855
Andorra,2020-07-08,855
Andorra,2020-07-09,855
Andorra,2020-07-10,855
Andorra,2020-07-11,855
Andorra,2020-07-12,855
Andorra,2020-07-13,858
Andorra,2020-07-14,861
Andorra,2020-07-15,862
Andorra,2020-07-16,877
Andorra,2020-07-17,880
Andorra,2020-07-18,880
Andorra,2020-07-19,880
Andorra,2020-07-20,884
Andorra,2020-07-21,884
Andorra,2020-07-22,889
Andorra,2020-07-23,889
Andorra,2020-07-24,897
Andorra,2020-07-25,897
Andorra,2020-07-26,897
Andorra,2020-07-27,907
Andorra,2020-07-28,907
Andorra,2020-07-29,918
Andorra,2020-07-30,922
Andorra,2020-07-31,925
Andorra,2020-08-01,925
Andorra,2020-08-02,925
Andorra,2020-08-03,937
Andorra,2020-08-04,939
Andorra,2020-08-05,939
Andorra,2020-08-06,944
Andorra,2020-08-07,955
Andorra,2020-08-08,955
Andorra,2020-08-09,955
Andorra,2020-08-10,963
Andorra,2020-08-11,963
Andorra,2020-08-12,977
Andorra,2020-08-13,981
Andorra,2020-08-14,989
Andorra,2020-08-15,989
Andorra,2020-08-16,989
Andorra,2020-08-17,1005
Andorra,2020-08-18,1005
Andorra,2020-08-19,1024
Andorra,2020-08-20,1024
Andorra,2020-08-21,1045
Andorra,2020-08-22,1045
Andorra,2020-08-23,1045
Andorra,2020-08-24,1060
Andorra,2020-08-25,1060
Andorra,2020-08-26,1098
Andorra,2020-08-27,1098
Andorra,2020-08-28,1124
Andorra,2020-08-29,1124
Andorra,2020-08-30,1124
Andorra,2020-08-31,1176
Andorra,2020-09-01,1184
Andorra,2020-09-02,1199
Andorra,2020-09-03,1199
Andorra,2020-09-04,1215
Andorra,2020-09-05,1215
Andorra,2020-09-06,1215
Andorra,2020-09-07,1261
Andorra,2020-09-08,1261
Andorra,2020-09-09,1301
Andorra,2020-09-10,1301
Andorra,2020-09-11,1344
Andorra,2020-09-12,1344
Andorra,2020-09-13,1344
Andorra,2020-09-14,1438
Andorra,2020-09-15,1438
Andorra,2020-09-16,1483
Andorra,2020-09-17,1483
Andorra,2020-09-18,1564
Andorra,2020-09-19,1564
Andorra,2020-09-20,1564
Andorra,2020-09-21,1681
Andorra,2020-09-22,1681
Andorra,2020-09-23,1753
Andorra,2020-09-24,1753
Andorra,2020-09-25,1836
Andorra,2020-09-26,1836
Andorra,2020-09-27,1836
Andorra,2020-09-28,1966
Andorra,2020-09-29,1966
Andorra,2020-09-30,2050
Andorra,2020-10-01,2050
Andorra,2020-10-02,2110
Andorra,2020-10-03,2110
Andorra,2020-10-04,2110
Andorra,2020-10-05,2370
Andorra,2020-10-06,2370
Andorra,2020-10-07,2568
Andorra,2020-10-08,2568
Andorra,2020-10-09,2696
Andorra,2020-10-10,2696
Andorra,2020-10-11,2696
Andorra,2020-10-12,2995
Andorra,2020-10-13,2995
Andorra,2020-10-14,3190
Andorra,2020-10-15,3190
Andorra,2020-10-16,3377
Andorra,2020-10-17,3377
Andorra,2020-10-18,3377
Andorra,2020-10-19,3623
Andorra,2020-10-20,3623
Andorra,2020-10-21,3811
Andorra,2020-10-22,3811
Andorra,2020-10-23,4038
Andorra,2020-10-24,4038
Andorra,2020-10-25,4038
Andorra,2020-10-26,4325
Andorra,2020-10-27,4410
Andorra,2020-10-28,4517
Andorra,2020-10-29,4567
Andorra,2020-10-30,4665
Andorra,2020-10-31,4756
Andorra,2020-11-01,4825
Andorra,2020-11-02,4888
Andorra,2020-11-03,4910
Andorra,2020-11-04,5045
Andorra,2020-11-05,5135
Andorra,2020-11-06,5135
Andorra,2020-11-07,5319
Andorra,2020-11-08,5383
Andorra,2020-11-09,5437
Andorra,2020-11-10,5477
Andorra,2020-11-11,5567
Andorra,2020-11-12,5616
Andorra,2020-11-13,5725
Andorra,2020-11-14,5725
Andorra,2020-11-15,5872
Andorra,2020-11-16,5914
Andorra,2020-11-17,5951
Andorra,2020-11-18,6018
Andorra,2020-11-19,6066
Andorra,2020-11-20,6142
Andorra,2020-11-21,6207
Andorra,2020-11-22,6256
Andorra,2020-11-23,6304
Andorra,2020-11-24,6351
Andorra,2020-11-25,6428
Andorra,2020-11-26,6534
Andorra,2020-11-27,6610
Andorra,2020-11-28,6610
Andorra,2020-11-29,6712
Andorra,2020-11-30,6745
Andorra,2020-12-01,6790
Andorra,2020-12-02,6842
Andorra,2020-12-03,6904
Andorra,2020-12-04,6955
Andorra,2020-12-05,7005
Andorra,2020-12-06,7050
Andorra,2020-12-07,7084
Andorra,2020-12-08,7127
Andorra,2020-12-09,7162
Andorra,2020-12-10,7190
Andorra,2020-12-11,7236
Andorra,2020-12-12,7288
Andorra,2020-12-13,7338
Andorra,2020-12-14,7382
Andorra,2020-12-15,7382
Andorra,2020-12-16,7446
Andorra,2020-12-17,7466
Andorra,2020-12-18,7519
Andorra,2020-12-19,7560
Andorra,2020-12-20,7577
Andorra,2020-12-21,7602
Andorra,2020-12-22,7633
Andorra,2020-12-23,7669
Andorra,2020-12-24,7699
Andorra,2020-12-25,7756
Andorra,2020-12-26,7806
Andorra,2020-12-27,7821
Andorra,2020-12-28,7875
Andorra,2020-12-29,7919
Andorra,2020-12-30,7983
Andorra,2020-12-31,8049
Andorra,2021-01-01,8117
Andorra,2021-01-02,8166
Andorra,2021-01-03,8192
Andorra,2021-01-04,8249
Andorra,2021-01-05,8308
Andorra,2021-01-06,8348
Andorra,2021-01-07,8348
Andorra,2021-01-08,8489
Andorra,2021-01-09,8586
Andorra,2021-01-10,8586
Andorra,2021-01-11,8586
Andorra,2021-01-12,8682
Andorra,2021-01-13,8818
Andorra,2021-01-14,8868
Andorra,2021-01-15,8946
Andorra,2021-01-16,9038
Andorra,2021-01-17,9083
Andorra,2021-01-18,9083
Andorra,2021-01-19,9194
Andorra,2021-01-20,9308
Andorra,2021-01-21,9379
Andorra,2021-01-22,9416
Andorra,2021-01-23,9499
Andorra,2021-01-24,9549
Andorra,2021-01-25,9596
Andorra,2021-01-26,9638
Andorra,2021-01-27,9716
Andorra,2021-01-28,9779
Andorra,2021-01-29,9837
Andorra,2021-01-30,9885
Andorra,2021-01-31,9937
Andorra,2021-02-01,9972
Andorra,2021-02-02,10017
Andorra,2021-02-03,10070
Andorra,2021-02-04,10137
Andorra,2021-02-05,10172
Andorra,2021-02-06,10206
Andorra,2021-02-07,10251
Andorra,2021-02-08,10275
