country,year,age,sex,life expectancy
Paraguay,2000,60,Both sexes,74.8
Paraguay,2000,60,Male,72.57
Paraguay,2000,60,Female,77.14
Paraguay,2000,0,Both sexes,22.02
Paraguay,2000,0,Male,20.72
Paraguay,2000,0,Female,23.27
Peru,2019,60,Both sexes,79.9
Peru,2019,60,Male,78.46
Peru,2019,60,Female,81.34
Peru,2019,0,Both sexes,24.38
Peru,2019,0,Male,23.66
Peru,2019,0,Female,25.05
Peru,2015,60,Both sexes,79.08
Peru,2015,60,Male,77.55
Peru,2015,60,Female,80.56
Peru,2015,0,Both sexes,24.03
Peru,2015,0,Male,23.27
Peru,2015,0,Female,24.71
Peru,2010,60,Both sexes,77.28
Peru,2010,60,Male,75.61
Peru,2010,60,Female,78.91
Peru,2010,0,Both sexes,23.04
Peru,2010,0,Male,22.23
Peru,2010,0,Female,23.77
Peru,2000,60,Both sexes,74.42
Peru,2000,60,Male,72.86
Peru,2000,60,Female,75.94
Peru,2000,0,Both sexes,22.31
Peru,2000,0,Male,21.64
Peru,2000,0,Female,22.88
Philippines,2019,60,Both sexes,70.43
Philippines,2019,60,Male,67.4
Philippines,2019,60,Female,73.6
Philippines,2019,0,Both sexes,17.77
Philippines,2019,0,Male,15.84
Philippines,2019,0,Female,19.57
Philippines,2015,60,Both sexes,70.3
Philippines,2015,60,Male,67.13
Philippines,2015,60,Female,73.66
Philippines,2015,0,Both sexes,17.84
Philippines,2015,0,Male,15.83
Philippines,2015,0,Female,19.74
Philippines,2010,60,Both sexes,69.96
Philippines,2010,60,Male,66.63
Philippines,2010,60,Female,73.52
Philippines,2010,0,Both sexes,18.03
Philippines,2010,0,Male,15.99
Philippines,2010,0,Female,19.95
Philippines,2000,60,Both sexes,69.03
Philippines,2000,60,Male,65.47
Philippines,2000,60,Female,72.87
Philippines,2000,0,Both sexes,17.64
Philippines,2000,0,Male,15.53
Philippines,2000,0,Female,19.65
Poland,2019,60,Both sexes,78.27
Poland,2019,60,Male,74.53
Poland,2019,60,Female,81.93
Poland,2019,0,Both sexes,22.13
Poland,2019,0,Male,19.52
Poland,2019,0,Female,24.33
Poland,2015,60,Both sexes,77.29
Poland,2015,60,Male,73.36
Poland,2015,60,Female,81.15
Poland,2015,0,Both sexes,21.5
Poland,2015,0,Male,18.83
Poland,2015,0,Female,23.73
Poland,2010,60,Both sexes,76.25
Poland,2010,60,Male,72.08
Poland,2010,60,Female,80.37
Poland,2010,0,Both sexes,20.99
Poland,2010,0,Male,18.24
Poland,2010,0,Female,23.26
Poland,2000,60,Both sexes,73.7
Poland,2000,60,Male,69.51
Poland,2000,60,Female,77.88
Poland,2000,0,Both sexes,19.2
Poland,2000,0,Male,16.53
Poland,2000,0,Female,21.39
Portugal,2019,60,Both sexes,81.57
Portugal,2019,60,Male,78.56
Portugal,2019,60,Female,84.4
Portugal,2019,0,Both sexes,24.34
Portugal,2019,0,Male,22.12
Portugal,2019,0,Female,26.29
Portugal,2015,60,Both sexes,80.89
Portugal,2015,60,Male,77.92
Portugal,2015,60,Female,83.67
Portugal,2015,0,Both sexes,23.8
Portugal,2015,0,Male,21.68
Portugal,2015,0,Female,25.63
Portugal,2010,60,Both sexes,79.73
Portugal,2010,60,Male,76.59
Portugal,2010,60,Female,82.74
Portugal,2010,0,Both sexes,23.1
Portugal,2010,0,Male,20.94
Portugal,2010,0,Female,25
Portugal,2000,60,Both sexes,76.58
Portugal,2000,60,Male,73.07
Portugal,2000,60,Female,80.07
Portugal,2000,0,Both sexes,21.21
Portugal,2000,0,Male,19.07
Portugal,2000,0,Female,23.11
Qatar,2019,60,Both sexes,77.17
Qatar,2019,60,Male,78.03
Qatar,2019,60,Female,76.63
Qatar,2019,0,Both sexes,19.5
Qatar,2019,0,Male,20.64
Qatar,2019,0,Female,18.38
Qatar,2015,60,Both sexes,76.41
Qatar,2015,60,Male,77.17
Qatar,2015,60,Female,75.93
Qatar,2015,0,Both sexes,18.99
Qatar,2015,0,Male,20.06
Qatar,2015,0,Female,17.86
Qatar,2010,60,Both sexes,74.08
Qatar,2010,60,Male,74.97
Qatar,2010,60,Female,73.87
Qatar,2010,0,Both sexes,17.26
Qatar,2010,0,Male,18.65
Qatar,2010,0,Female,16.12
Qatar,2000,60,Both sexes,71.29
Qatar,2000,60,Male,71.11
Qatar,2000,60,Female,71.74
Qatar,2000,0,Both sexes,15.93
Qatar,2000,0,Male,16.44
Qatar,2000,0,Female,15.23
South Korea,2019,60,Both sexes,83.3
South Korea,2019,60,Male,80.32
South Korea,2019,60,Female,86.09
South Korea,2019,0,Both sexes,25.8
South Korea,2019,0,Male,23.37
South Korea,2019,0,Female,27.87
South Korea,2015,60,Both sexes,82.2
South Korea,2015,60,Male,79.03
South Korea,2015,60,Female,85.12
South Korea,2015,0,Both sexes,24.82
South Korea,2015,0,Male,22.29
South Korea,2015,0,Female,26.91
South Korea,2010,60,Both sexes,80.58
South Korea,2010,60,Male,77.12
South Korea,2010,60,Female,83.78
South Korea,2010,0,Both sexes,23.72
South Korea,2010,0,Male,21.05
South Korea,2010,0,Female,25.88
South Korea,2000,60,Both sexes,76.21
South Korea,2000,60,Male,72.49
South Korea,2000,60,Female,79.76
South Korea,2000,0,Both sexes,20.69
South Korea,2000,0,Male,18.15
South Korea,2000,0,Female,22.66
Moldova,2019,60,Both sexes,73.26
Moldova,2019,60,Male,69.26
Moldova,2019,60,Female,77.12
Moldova,2019,0,Both sexes,19.02
Moldova,2019,0,Male,16.63
Moldova,2019,0,Female,20.92
Moldova,2015,60,Both sexes,71.13
Moldova,2015,60,Male,67.19
Moldova,2015,60,Female,75.05
Moldova,2015,0,Both sexes,17.76
Moldova,2015,0,Male,15.58
Moldova,2015,0,Female,19.53
Moldova,2010,60,Both sexes,68.81
Moldova,2010,60,Male,64.62
Moldova,2010,60,Female,73.11
Moldova,2010,0,Both sexes,16.53
Moldova,2010,0,Male,14.51
Moldova,2010,0,Female,18.18
Moldova,2000,60,Both sexes,66.87
Moldova,2000,60,Male,63.15
Moldova,2000,60,Female,70.53
Moldova,2000,0,Both sexes,15.77
Moldova,2000,0,Male,13
Moldova,2000,0,Female,17.16
Macedonia,2019,60,Both sexes,74.82
Macedonia,2019,60,Male,72.84
Macedonia,2019,60,Female,76.87
Macedonia,2019,0,Both sexes,18.33
Macedonia,2019,0,Male,16.97
Macedonia,2019,0,Female,19.64
Macedonia,2015,60,Both sexes,73.73
Macedonia,2015,60,Male,71.67
Macedonia,2015,60,Female,75.87
Macedonia,2015,0,Both sexes,17.9
Macedonia,2015,0,Male,16.57
Macedonia,2015,0,Female,19.18
Macedonia,2010,60,Both sexes,73.11
Macedonia,2010,60,Male,70.92
Macedonia,2010,60,Female,75.4
Macedonia,2010,0,Both sexes,17.46
Macedonia,2010,0,Male,16.11
Macedonia,2010,0,Female,18.75
Macedonia,2000,60,Both sexes,71.11
Macedonia,2000,60,Male,68.86
Macedonia,2000,60,Female,73.48
Macedonia,2000,0,Both sexes,16.44
Macedonia,2000,0,Male,15.17
Macedonia,2000,0,Female,17.67
Romania,2019,60,Both sexes,75.57
Romania,2019,60,Male,71.95
Romania,2019,60,Female,79.26
Romania,2019,0,Both sexes,20.25
Romania,2019,0,Male,17.81
Romania,2019,0,Female,22.39
Romania,2015,60,Both sexes,74.82
Romania,2015,60,Male,71.28
Romania,2015,60,Female,78.42
Romania,2015,0,Both sexes,19.87
Romania,2015,0,Male,17.57
Romania,2015,0,Female,21.87
Romania,2010,60,Both sexes,73.7
Romania,2010,60,Male,70.07
Romania,2010,60,Female,77.43
Romania,2010,0,Both sexes,19.23
Romania,2010,0,Male,17.07
Romania,2010,0,Female,21.11
Romania,2000,60,Both sexes,71.39
Romania,2000,60,Male,67.98
Romania,2000,60,Female,74.92
Romania,2000,0,Both sexes,18.19
Romania,2000,0,Male,16.41
Romania,2000,0,Female,19.73
Russia,2019,60,Both sexes,73.23
Russia,2019,60,Male,68.18
Russia,2019,60,Female,78
Russia,2019,0,Both sexes,19.93
Russia,2019,0,Male,16.8
Russia,2019,0,Female,22.19
Russia,2015,60,Both sexes,71.3
Russia,2015,60,Male,65.85
Russia,2015,60,Female,76.6
Russia,2015,0,Both sexes,19.11
Russia,2015,0,Male,15.92
Russia,2015,0,Female,21.39
Russia,2010,60,Both sexes,68.76
Russia,2010,60,Male,62.94
Russia,2010,60,Female,74.72
Russia,2010,0,Both sexes,17.76
Russia,2010,0,Male,14.53
Russia,2010,0,Female,20.15
Russia,2000,60,Both sexes,65.29
Russia,2000,60,Male,59.02
Russia,2000,60,Female,72.25
Russia,2000,0,Both sexes,16.38
Russia,2000,0,Male,13.29
Russia,2000,0,Female,18.7
Rwanda,2019,60,Both sexes,69.1
Rwanda,2019,60,Male,66.88
Rwanda,2019,60,Female,71.24
Rwanda,2019,0,Both sexes,18.02
Rwanda,2019,0,Male,16.65
Rwanda,2019,0,Female,19.16
Rwanda,2015,60,Both sexes,67.69
Rwanda,2015,60,Male,65.47
Rwanda,2015,60,Female,69.82
Rwanda,2015,0,Both sexes,17.88
Rwanda,2015,0,Male,16.47
Rwanda,2015,0,Female,19.05
Rwanda,2010,60,Both sexes,64.44
Rwanda,2010,60,Male,62.31
Rwanda,2010,60,Female,66.51
Rwanda,2010,0,Both sexes,17.37
Rwanda,2010,0,Male,15.87
Rwanda,2010,0,Female,18.65
Rwanda,2000,60,Both sexes,47.51
Rwanda,2000,60,Male,45.88
Rwanda,2000,60,Female,49.19
Rwanda,2000,0,Both sexes,13.37
Rwanda,2000,0,Male,11.82
Rwanda,2000,0,Female,14.96
Saint Lucia,2019,60,Both sexes,74.33
Saint Lucia,2019,60,Male,71.3
Saint Lucia,2019,60,Female,77.71
Saint Lucia,2019,0,Both sexes,20.91
Saint Lucia,2019,0,Male,19.16
Saint Lucia,2019,0,Female,22.91
Saint Lucia,2015,60,Both sexes,75.01
Saint Lucia,2015,60,Male,71.82
Saint Lucia,2015,60,Female,78.52
Saint Lucia,2015,0,Both sexes,21.69
Saint Lucia,2015,0,Male,19.8
Saint Lucia,2015,0,Female,23.78
Saint Lucia,2010,60,Both sexes,75.2
Saint Lucia,2010,60,Male,71.86
Saint Lucia,2010,60,Female,78.87
Saint Lucia,2010,0,Both sexes,22.02
Saint Lucia,2010,0,Male,19.92
Saint Lucia,2010,0,Female,24.29
Saint Lucia,2000,60,Both sexes,73.21
Saint Lucia,2000,60,Male,70.31
Saint Lucia,2000,60,Female,76.32
Saint Lucia,2000,0,Both sexes,20.03
Saint Lucia,2000,0,Male,18.5
Saint Lucia,2000,0,Female,21.66
Saint Vincent And The Grenadines,2019,60,Both sexes,73.22
Saint Vincent And The Grenadines,2019,60,Male,71.32
Saint Vincent And The Grenadines,2019,60,Female,75.32
Saint Vincent And The Grenadines,2019,0,Both sexes,20.87
Saint Vincent And The Grenadines,2019,0,Male,20.16
Saint Vincent And The Grenadines,2019,0,Female,21.63
Saint Vincent And The Grenadines,2015,60,Both sexes,72.47
Saint Vincent And The Grenadines,2015,60,Male,70.3
Saint Vincent And The Grenadines,2015,60,Female,74.91
Saint Vincent And The Grenadines,2015,0,Both sexes,20.09
Saint Vincent And The Grenadines,2015,0,Male,19.2
Saint Vincent And The Grenadines,2015,0,Female,21.04
Saint Vincent And The Grenadines,2010,60,Both sexes,72.85
Saint Vincent And The Grenadines,2010,60,Male,70.92
Saint Vincent And The Grenadines,2010,60,Female,74.99
Saint Vincent And The Grenadines,2010,0,Both sexes,19.82
Saint Vincent And The Grenadines,2010,0,Male,18.99
Saint Vincent And The Grenadines,2010,0,Female,20.7
Saint Vincent And The Grenadines,2000,60,Both sexes,70.61
Saint Vincent And The Grenadines,2000,60,Male,68.51
Saint Vincent And The Grenadines,2000,60,Female,72.81
Saint Vincent And The Grenadines,2000,0,Both sexes,18.52
Saint Vincent And The Grenadines,2000,0,Male,17.47
Saint Vincent And The Grenadines,2000,0,Female,19.46
Samoa,2019,60,Both sexes,70.45
Samoa,2019,60,Male,69.16
Samoa,2019,60,Female,71.85
Samoa,2019,0,Both sexes,17.86
Samoa,2019,0,Male,17.35
Samoa,2019,0,Female,18.32
Samoa,2015,60,Both sexes,70.04
Samoa,2015,60,Male,68.68
Samoa,2015,60,Female,71.49
Samoa,2015,0,Both sexes,17.68
Samoa,2015,0,Male,17.11
Samoa,2015,0,Female,18.2
Samoa,2010,60,Both sexes,69.57
Samoa,2010,60,Male,68.08
Samoa,2010,60,Female,71.16
Samoa,2010,0,Both sexes,17.51
Samoa,2010,0,Male,16.82
Samoa,2010,0,Female,18.15
Samoa,2000,60,Both sexes,68.51
Samoa,2000,60,Male,66.46
Samoa,2000,60,Female,70.78
Samoa,2000,0,Both sexes,17.05
Samoa,2000,0,Male,16.07
Samoa,2000,0,Female,18.02
Sao Tome And Principe,2019,60,Both sexes,70.42
Sao Tome And Principe,2019,60,Male,68.79
Sao Tome And Principe,2019,60,Female,71.99
Sao Tome And Principe,2019,0,Both sexes,17.73
Sao Tome And Principe,2019,0,Male,16.72
Sao Tome And Principe,2019,0,Female,18.63
Sao Tome And Principe,2015,60,Both sexes,69.6
Sao Tome And Principe,2015,60,Male,68.05
Sao Tome And Principe,2015,60,Female,71.12
Sao Tome And Principe,2015,0,Both sexes,17.57
Sao Tome And Principe,2015,0,Male,16.65
Sao Tome And Principe,2015,0,Female,18.38
Sao Tome And Principe,2010,60,Both sexes,68.24
Sao Tome And Principe,2010,60,Male,66.89
Sao Tome And Principe,2010,60,Female,69.55
Sao Tome And Principe,2010,0,Both sexes,17.48
Sao Tome And Principe,2010,0,Male,16.74
Sao Tome And Principe,2010,0,Female,18.1
Sao Tome And Principe,2000,60,Both sexes,63.45
Sao Tome And Principe,2000,60,Male,62.55
Sao Tome And Principe,2000,60,Female,64.31
Sao Tome And Principe,2000,0,Both sexes,17.07
Sao Tome And Principe,2000,0,Male,16.6
Sao Tome And Principe,2000,0,Female,17.46
Saudi Arabia,2019,60,Both sexes,74.31
Saudi Arabia,2019,60,Male,73.11
Saudi Arabia,2019,60,Female,76.15
Saudi Arabia,2019,0,Both sexes,19.9
Saudi Arabia,2019,0,Male,19.25
Saudi Arabia,2019,0,Female,20.77
Saudi Arabia,2015,60,Both sexes,73.15
Saudi Arabia,2015,60,Male,71.73
Saudi Arabia,2015,60,Female,75.25
Saudi Arabia,2015,0,Both sexes,19.22
Saudi Arabia,2015,0,Male,18.43
Saudi Arabia,2015,0,Female,20.26
Saudi Arabia,2010,60,Both sexes,71.76
Saudi Arabia,2010,60,Male,70.39
Saudi Arabia,2010,60,Female,73.67
Saudi Arabia,2010,0,Both sexes,18.3
Saudi Arabia,2010,0,Male,17.44
Saudi Arabia,2010,0,Female,19.33
Saudi Arabia,2000,60,Both sexes,70.52
Saudi Arabia,2000,60,Male,69.59
Saudi Arabia,2000,60,Female,71.62
Saudi Arabia,2000,0,Both sexes,17.5
Saudi Arabia,2000,0,Male,16.9
Saudi Arabia,2000,0,Female,18.18
Senegal,2019,60,Both sexes,68.58
Senegal,2019,60,Male,66.82
Senegal,2019,60,Female,70.14
Senegal,2019,0,Both sexes,18.15
Senegal,2019,0,Male,17.18
Senegal,2019,0,Female,18.92
Senegal,2015,60,Both sexes,67.2
Senegal,2015,60,Male,65.46
Senegal,2015,60,Female,68.77
Senegal,2015,0,Both sexes,17.85
Senegal,2015,0,Male,16.83
Senegal,2015,0,Female,18.68
Senegal,2010,60,Both sexes,65.47
Senegal,2010,60,Male,63.67
Senegal,2010,60,Female,67.15
Senegal,2010,0,Both sexes,17.57
Senegal,2010,0,Male,16.51
Senegal,2010,0,Female,18.49
Senegal,2000,60,Both sexes,58.6
Senegal,2000,60,Male,56.87
Senegal,2000,60,Female,60.32
Senegal,2000,0,Both sexes,16.61
Senegal,2000,0,Male,15.5
Senegal,2000,0,Female,17.65
Serbia,2019,60,Both sexes,75.87
Serbia,2019,60,Male,73.46
Serbia,2019,60,Female,78.28
Serbia,2019,0,Both sexes,19.58
Serbia,2019,0,Male,17.93
Serbia,2019,0,Female,21.1
Serbia,2015,60,Both sexes,75.21
Serbia,2015,60,Male,72.69
Serbia,2015,60,Female,77.76
Serbia,2015,0,Both sexes,19.23
Serbia,2015,0,Male,17.59
Serbia,2015,0,Female,20.75
Serbia,2010,60,Both sexes,74.2
Serbia,2010,60,Male,71.63
Serbia,2010,60,Female,76.83
Serbia,2010,0,Both sexes,18.63
Serbia,2010,0,Male,17.12
Serbia,2010,0,Female,20.03
Serbia,2000,60,Both sexes,71.43
Serbia,2000,60,Male,68.66
Serbia,2000,60,Female,74.28
Serbia,2000,0,Both sexes,17.11
Serbia,2000,0,Male,15.66
Serbia,2000,0,Female,18.41
Seychelles,2019,60,Both sexes,73.34
Seychelles,2019,60,Male,69.98
Seychelles,2019,60,Female,77.15
Seychelles,2019,0,Both sexes,19.5
Seychelles,2019,0,Male,17.47
Seychelles,2019,0,Female,21.51
Seychelles,2015,60,Both sexes,73.2
Seychelles,2015,60,Male,69.95
Seychelles,2015,60,Female,76.83
Seychelles,2015,0,Both sexes,19.53
Seychelles,2015,0,Male,17.59
Seychelles,2015,0,Female,21.4
Seychelles,2010,60,Both sexes,73.01
Seychelles,2010,60,Male,69.57
Seychelles,2010,60,Female,76.84
Seychelles,2010,0,Both sexes,19.33
Seychelles,2010,0,Male,17.1
Seychelles,2010,0,Female,21.44
Seychelles,2000,60,Both sexes,71.87
Seychelles,2000,60,Male,67.81
Seychelles,2000,60,Female,76.28
Seychelles,2000,0,Both sexes,18.97
Seychelles,2000,0,Male,16.57
Seychelles,2000,0,Female,21.05
Sierra Leone,2019,60,Both sexes,60.77
Sierra Leone,2019,60,Male,59.6
Sierra Leone,2019,60,Female,61.9
Sierra Leone,2019,0,Both sexes,16.99
Sierra Leone,2019,0,Male,16.43
Sierra Leone,2019,0,Female,17.44
Sierra Leone,2015,60,Both sexes,56.94
Sierra Leone,2015,60,Male,55.9
Sierra Leone,2015,60,Female,57.93
Sierra Leone,2015,0,Both sexes,16.36
Sierra Leone,2015,0,Male,15.78
Sierra Leone,2015,0,Female,16.83
Sierra Leone,2010,60,Both sexes,54.74
Sierra Leone,2010,60,Male,53.65
Sierra Leone,2010,60,Female,55.78
Sierra Leone,2010,0,Both sexes,15.7
Sierra Leone,2010,0,Male,14.96
Sierra Leone,2010,0,Female,16.34
Sierra Leone,2000,60,Both sexes,48.73
Sierra Leone,2000,60,Male,46.77
Sierra Leone,2000,60,Female,50.73
Sierra Leone,2000,0,Both sexes,15.37
Sierra Leone,2000,0,Male,14.34
Sierra Leone,2000,0,Female,16.3
Singapore,2019,60,Both sexes,83.22
Singapore,2019,60,Male,81.05
Singapore,2019,60,Female,85.45
Singapore,2019,0,Both sexes,25.54
Singapore,2019,0,Male,23.78
Singapore,2019,0,Female,27.22
Singapore,2015,60,Both sexes,82.81
Singapore,2015,60,Male,80.72
Singapore,2015,60,Female,84.89
Singapore,2015,0,Both sexes,25.06
Singapore,2015,0,Male,23.31
Singapore,2015,0,Female,26.67
Singapore,2010,60,Both sexes,81.7
Singapore,2010,60,Male,79.36
Singapore,2010,60,Female,84.01
Singapore,2010,0,Both sexes,24.1
Singapore,2010,0,Male,22.17
Singapore,2010,0,Female,25.83
Singapore,2000,60,Both sexes,78.44
Singapore,2000,60,Male,76.2
Singapore,2000,60,Female,80.71
Singapore,2000,0,Both sexes,21.46
Singapore,2000,0,Male,19.75
Singapore,2000,0,Female,23.06
Slovakia,2019,60,Both sexes,78.23
Slovakia,2019,60,Male,74.84
Slovakia,2019,60,Female,81.44
Slovakia,2019,0,Both sexes,21.81
Slovakia,2019,0,Male,19.27
Slovakia,2019,0,Female,23.93
Slovakia,2015,60,Both sexes,77.01
Slovakia,2015,60,Male,73.48
Slovakia,2015,60,Female,80.37
Slovakia,2015,0,Both sexes,20.95
Slovakia,2015,0,Male,18.41
Slovakia,2015,0,Female,23.04
Slovakia,2010,60,Both sexes,75.47
Slovakia,2010,60,Male,71.69
Slovakia,2010,60,Female,79.12
Slovakia,2010,0,Both sexes,19.8
Slovakia,2010,0,Male,17.2
Slovakia,2010,0,Female,21.92
Slovakia,2000,60,Both sexes,73.3
Slovakia,2000,60,Male,69.16
Slovakia,2000,60,Female,77.43
Slovakia,2000,0,Both sexes,18.51
Slovakia,2000,0,Male,15.92
Slovakia,2000,0,Female,20.66
Slovenia,2019,60,Both sexes,81.31
Slovenia,2019,60,Male,78.59
Slovenia,2019,60,Female,84.06
Slovenia,2019,0,Both sexes,23.82
Slovenia,2019,0,Male,21.84
Slovenia,2019,0,Female,25.64
Slovenia,2015,60,Both sexes,80.47
Slovenia,2015,60,Male,77.57
Slovenia,2015,60,Female,83.32
Slovenia,2015,0,Both sexes,23.28
Slovenia,2015,0,Male,21.11
Slovenia,2015,0,Female,25.19
Slovenia,2010,60,Both sexes,79.55
Slovenia,2010,60,Male,76.25
Slovenia,2010,60,Female,82.73
Slovenia,2010,0,Both sexes,22.77
Slovenia,2010,0,Male,20.29
Slovenia,2010,0,Female,24.83
Slovenia,2000,60,Both sexes,76.05
Slovenia,2000,60,Male,72.18
Slovenia,2000,60,Female,79.74
Slovenia,2000,0,Both sexes,20.47
Slovenia,2000,0,Male,17.67
Slovenia,2000,0,Female,22.67
Solomon Islands,2019,60,Both sexes,65.25
Solomon Islands,2019,60,Male,62.87
Solomon Islands,2019,60,Female,67.87
Solomon Islands,2019,0,Both sexes,15.47
Solomon Islands,2019,0,Male,14.71
Solomon Islands,2019,0,Female,16.28
Solomon Islands,2015,60,Both sexes,64.74
Solomon Islands,2015,60,Male,62.34
Solomon Islands,2015,60,Female,67.41
Solomon Islands,2015,0,Both sexes,15.27
Solomon Islands,2015,0,Male,14.51
Solomon Islands,2015,0,Female,16.09
Solomon Islands,2010,60,Both sexes,63.69
Solomon Islands,2010,60,Male,61.3
Solomon Islands,2010,60,Female,66.4
Solomon Islands,2010,0,Both sexes,14.88
Solomon Islands,2010,0,Male,14.13
Solomon Islands,2010,0,Female,15.72
Solomon Islands,2000,60,Both sexes,62.51
Solomon Islands,2000,60,Male,60.12
Solomon Islands,2000,60,Female,65.24
Solomon Islands,2000,0,Both sexes,14.42
Solomon Islands,2000,0,Male,13.67
Solomon Islands,2000,0,Female,15.27
Somalia,2019,60,Both sexes,56.47
Somalia,2019,60,Male,54.01
Somalia,2019,60,Female,59.22
Somalia,2019,0,Both sexes,14.54
Somalia,2019,0,Male,13.22
Somalia,2019,0,Female,16.01
Somalia,2015,60,Both sexes,54.57
Somalia,2015,60,Male,52.17
Somalia,2015,60,Female,57.31
Somalia,2015,0,Both sexes,14.23
Somalia,2015,0,Male,12.83
Somalia,2015,0,Female,15.82
Somalia,2010,60,Both sexes,51.98
Somalia,2010,60,Male,49.49
Somalia,2010,60,Female,54.91
Somalia,2010,0,Both sexes,13.69
Somalia,2010,0,Male,12.2
Somalia,2010,0,Female,15.42
Somalia,2000,60,Both sexes,49.87
Somalia,2000,60,Male,47.6
Somalia,2000,60,Female,52.58
Somalia,2000,0,Both sexes,13.07
Somalia,2000,0,Male,11.56
Somalia,2000,0,Female,14.74
South Africa,2019,60,Both sexes,65.25
South Africa,2019,60,Male,62.2
South Africa,2019,60,Female,68.29
South Africa,2019,0,Both sexes,19.12
South Africa,2019,0,Male,17.34
South Africa,2019,0,Female,20.52
South Africa,2015,60,Both sexes,62.57
South Africa,2015,60,Male,59.82
South Africa,2015,60,Female,65.34
South Africa,2015,0,Both sexes,17.68
South Africa,2015,0,Male,15.93
South Africa,2015,0,Female,19.12
South Africa,2010,60,Both sexes,57.14
South Africa,2010,60,Male,55.04
South Africa,2010,60,Female,59.24
South Africa,2010,0,Both sexes,16.92
South Africa,2010,0,Male,15.07
South Africa,2010,0,Female,18.5
South Africa,2000,60,Both sexes,55.75
South Africa,2000,60,Male,53.08
South Africa,2000,60,Female,58.63
South Africa,2000,0,Both sexes,16.22
South Africa,2000,0,Male,14.4
South Africa,2000,0,Female,17.96
South Sudan,2019,60,Both sexes,62.79
South Sudan,2019,60,Male,60.83
South Sudan,2019,60,Female,64.84
South Sudan,2019,0,Both sexes,17.79
South Sudan,2019,0,Male,16.61
South Sudan,2019,0,Female,18.93
South Sudan,2015,60,Both sexes,61.99
South Sudan,2015,60,Male,59.8
South Sudan,2015,60,Female,64.3
South Sudan,2015,0,Both sexes,17.44
South Sudan,2015,0,Male,16.19
South Sudan,2015,0,Female,18.68
South Sudan,2010,60,Both sexes,61.1
South Sudan,2010,60,Male,59.2
South Sudan,2010,60,Female,63.08
South Sudan,2010,0,Both sexes,17.17
South Sudan,2010,0,Male,15.87
South Sudan,2010,0,Female,18.48
South Sudan,2000,60,Both sexes,54.15
South Sudan,2000,60,Male,52.05
South Sudan,2000,60,Female,56.38
South Sudan,2000,0,Both sexes,16.3
South Sudan,2000,0,Male,14.95
South Sudan,2000,0,Female,17.65
Spain,2019,60,Both sexes,83.22
Spain,2019,60,Male,80.68
Spain,2019,60,Female,85.68
Spain,2019,0,Both sexes,25.39
Spain,2019,0,Male,23.28
Spain,2019,0,Female,27.34
Spain,2015,60,Both sexes,82.33
Spain,2015,60,Male,79.66
Spain,2015,60,Female,84.94
Spain,2015,0,Both sexes,24.71
Spain,2015,0,Male,22.57
Spain,2015,0,Female,26.69
Spain,2010,60,Both sexes,81.69
Spain,2010,60,Male,78.76
Spain,2010,60,Female,84.58
Spain,2010,0,Both sexes,24.42
Spain,2010,0,Male,22.15
Spain,2010,0,Female,26.5
Spain,2000,60,Both sexes,79.08
Spain,2000,60,Male,75.69
Spain,2000,60,Female,82.48
Spain,2000,0,Both sexes,22.7
Spain,2000,0,Male,20.34
Spain,2000,0,Female,24.82
Sri Lanka,2019,60,Both sexes,76.87
Sri Lanka,2019,60,Male,73.8
Sri Lanka,2019,60,Female,79.81
Sri Lanka,2019,0,Both sexes,20.76
Sri Lanka,2019,0,Male,18.64
Sri Lanka,2019,0,Female,22.63
Sri Lanka,2015,60,Both sexes,76.27
Sri Lanka,2015,60,Male,73.05
Sri Lanka,2015,60,Female,79.41
Sri Lanka,2015,0,Both sexes,20.71
Sri Lanka,2015,0,Male,18.65
Sri Lanka,2015,0,Female,22.56
Sri Lanka,2010,60,Both sexes,73.3
Sri Lanka,2010,60,Male,69.44
Sri Lanka,2010,60,Female,77.26
Sri Lanka,2010,0,Both sexes,20.03
Sri Lanka,2010,0,Male,18.07
Sri Lanka,2010,0,Female,21.82
Sri Lanka,2000,60,Both sexes,71.89
Sri Lanka,2000,60,Male,67.92
Sri Lanka,2000,60,Female,76.3
Sri Lanka,2000,0,Both sexes,19.62
Sri Lanka,2000,0,Male,18.06
Sri Lanka,2000,0,Female,21.22
Sudan,2019,60,Both sexes,69.15
Sudan,2019,60,Male,67.55
Sudan,2019,60,Female,70.76
Sudan,2019,0,Both sexes,18.64
Sudan,2019,0,Male,17.83
Sudan,2019,0,Female,19.41
Sudan,2015,60,Both sexes,67.94
Sudan,2015,60,Male,66.19
Sudan,2015,60,Female,69.71
Sudan,2015,0,Both sexes,18.52
Sudan,2015,0,Male,17.69
Sudan,2015,0,Female,19.32
Sudan,2010,60,Both sexes,66.56
Sudan,2010,60,Male,64.74
Sudan,2010,60,Female,68.41
Sudan,2010,0,Both sexes,18.21
Sudan,2010,0,Male,17.31
Sudan,2010,0,Female,19.07
Sudan,2000,60,Both sexes,62.47
Sudan,2000,60,Male,60.36
Sudan,2000,60,Female,64.67
Sudan,2000,0,Both sexes,17.27
Sudan,2000,0,Male,16.19
Sudan,2000,0,Female,18.33
Suriname,2019,60,Both sexes,71.48
Suriname,2019,60,Male,68.5
Suriname,2019,60,Female,74.63
Suriname,2019,0,Both sexes,18.46
Suriname,2019,0,Male,16.37
Suriname,2019,0,Female,20.45
